condition,type,fixed,code_system,code,comorbidity_system
respiratory,pc,0,icd9,304,pccc
respiratory,pc,0,icd9,336,pccc
respiratory,pc,0,icd9,3121,pccc
respiratory,pc,0,icd9,3129,pccc
respiratory,pc,0,icd9,3141,pccc
respiratory,pc,0,icd9,3174,pccc
respiratory,pc,0,icd9,3241,pccc
respiratory,pc,0,icd9,3249,pccc
respiratory,pc,0,icd9,3250,pccc
respiratory,pc,0,icd9,3259,pccc
respiratory,pc,0,icd9,3321,pccc
respiratory,pc,0,icd9,3350,pccc
respiratory,pc,0,icd9,3351,pccc
respiratory,pc,0,icd9,3352,pccc
respiratory,pc,0,icd9,3485,pccc
respiratory,pc,0,icd9,9655,pccc
respiratory,pc,0,icd9,9723,pccc
respiratory,pc,0,icd10,0B21XFZ,pccc
respiratory,pc,0,icd10,0B110F4,pccc
respiratory,pc,0,icd10,0B110Z4,pccc
respiratory,pc,0,icd10,0B113F4,pccc
respiratory,pc,0,icd10,0B113Z4,pccc
respiratory,pc,0,icd10,0B114F4,pccc
respiratory,pc,0,icd10,0B114Z4,pccc
respiratory,pc,0,icd10,0BHR0MZ,pccc
respiratory,pc,0,icd10,0BHR3MZ,pccc
respiratory,pc,0,icd10,0BHR4MZ,pccc
respiratory,pc,0,icd10,0BHS0MZ,pccc
respiratory,pc,0,icd10,0BHS3MZ,pccc
respiratory,pc,0,icd10,0BHS4MZ,pccc
respiratory,pc,0,icd10,0BTC0ZZ,pccc
respiratory,pc,0,icd10,0BTC4ZZ,pccc
respiratory,pc,0,icd10,0BTD0ZZ,pccc
respiratory,pc,0,icd10,0BTD4ZZ,pccc
respiratory,pc,0,icd10,0BTF0ZZ,pccc
respiratory,pc,0,icd10,0BTF4ZZ,pccc
respiratory,pc,0,icd10,0BTG0ZZ,pccc
respiratory,pc,0,icd10,0BTG4ZZ,pccc
respiratory,pc,0,icd10,0BTJ0ZZ,pccc
respiratory,pc,0,icd10,0BTJ4ZZ,pccc
respiratory,pc,0,icd10,0BTK0ZZ,pccc
respiratory,pc,0,icd10,0BTK4ZZ,pccc
respiratory,pc,0,icd10,0BTL0ZZ,pccc
respiratory,pc,0,icd10,0BTL4ZZ,pccc
respiratory,pc,0,icd10,0BTM0ZZ,pccc
respiratory,pc,0,icd10,0BTM4ZZ,pccc
respiratory,pc,0,icd10,0BW10FZ,pccc
respiratory,pc,0,icd10,0BW13FZ,pccc
respiratory,pc,0,icd10,0BW14FZ,pccc
respiratory,pc,0,icd10,0BYC0Z0,pccc
respiratory,pc,0,icd10,0BYC0Z1,pccc
respiratory,pc,0,icd10,0BYC0Z2,pccc
respiratory,pc,0,icd10,0BYD0Z0,pccc
respiratory,pc,0,icd10,0BYD0Z1,pccc
respiratory,pc,0,icd10,0BYD0Z2,pccc
respiratory,pc,0,icd10,0BYF0Z0,pccc
respiratory,pc,0,icd10,0BYF0Z1,pccc
respiratory,pc,0,icd10,0BYF0Z2,pccc
respiratory,pc,0,icd10,0BYG0Z0,pccc
respiratory,pc,0,icd10,0BYG0Z1,pccc
respiratory,pc,0,icd10,0BYG0Z2,pccc
respiratory,pc,0,icd10,0BYH0Z0,pccc
respiratory,pc,0,icd10,0BYH0Z1,pccc
respiratory,pc,0,icd10,0BYH0Z2,pccc
respiratory,pc,0,icd10,0BYJ0Z0,pccc
respiratory,pc,0,icd10,0BYJ0Z1,pccc
respiratory,pc,0,icd10,0BYJ0Z2,pccc
respiratory,pc,0,icd10,0BYK0Z0,pccc
respiratory,pc,0,icd10,0BYK0Z1,pccc
respiratory,pc,0,icd10,0BYK0Z2,pccc
respiratory,pc,0,icd10,0BYL0Z0,pccc
respiratory,pc,0,icd10,0BYL0Z1,pccc
respiratory,pc,0,icd10,0BYL0Z2,pccc
respiratory,pc,0,icd10,0BYM0Z0,pccc
respiratory,pc,0,icd10,0BYM0Z1,pccc
respiratory,pc,0,icd10,0BYM0Z2,pccc
respiratory,pc,0,icd10,0CTS0ZZ,pccc
respiratory,pc,0,icd10,0CTS4ZZ,pccc
respiratory,pc,0,icd10,0CTS7ZZ,pccc
respiratory,pc,0,icd10,0CTS8ZZ,pccc
respiratory,pc,0,icd10,0JH604Z,pccc
respiratory,pc,0,icd10,0JH634Z,pccc
respiratory,pc,0,icd10,0JH804Z,pccc
respiratory,pc,0,icd10,0JH834Z,pccc
respiratory,pc,0,icd10,0WQ6XZ2,pccc
respiratory,pc,0,icd10,3E1F78Z,pccc
tech_dep,dx,0,icd9,5190,pccc
tech_dep,dx,0,icd9,5364,pccc
tech_dep,dx,0,icd9,9960,pccc
tech_dep,dx,0,icd9,9961,pccc
tech_dep,dx,0,icd9,9962,pccc
tech_dep,dx,0,icd9,9964,pccc
tech_dep,dx,0,icd9,9969,pccc
tech_dep,dx,0,icd9,99661,pccc
tech_dep,dx,0,icd9,99662,pccc
tech_dep,dx,0,icd9,99663,pccc
tech_dep,dx,0,icd9,99666,pccc
tech_dep,dx,0,icd9,99667,pccc
tech_dep,dx,0,icd9,99668,pccc
tech_dep,dx,0,icd9,V433,pccc
tech_dep,dx,0,icd9,V440,pccc
tech_dep,dx,0,icd9,V441,pccc
tech_dep,dx,0,icd9,V442,pccc
tech_dep,dx,0,icd9,V443,pccc
tech_dep,dx,0,icd9,V444,pccc
tech_dep,dx,0,icd9,V445,pccc
tech_dep,dx,0,icd9,V446,pccc
tech_dep,dx,0,icd9,V450,pccc
tech_dep,dx,0,icd9,V451,pccc
tech_dep,dx,0,icd9,V452,pccc
tech_dep,dx,0,icd9,V460,pccc
tech_dep,dx,0,icd9,V461,pccc
tech_dep,dx,0,icd9,V462,pccc
tech_dep,dx,0,icd9,V536,pccc
tech_dep,dx,0,icd9,V550,pccc
tech_dep,dx,0,icd9,V551,pccc
tech_dep,dx,0,icd9,V552,pccc
tech_dep,dx,0,icd9,V553,pccc
tech_dep,dx,0,icd9,V554,pccc
tech_dep,dx,0,icd9,V555,pccc
tech_dep,dx,0,icd9,V556,pccc
tech_dep,dx,0,icd9,V5301,pccc
tech_dep,dx,0,icd9,V5302,pccc
tech_dep,dx,0,icd9,V5331,pccc
tech_dep,dx,0,icd9,V5332,pccc
tech_dep,dx,0,icd9,V5339,pccc
tech_dep,dx,0,icd9,V5350,pccc
tech_dep,dx,0,icd9,V5351,pccc
tech_dep,dx,0,icd9,V5359,pccc
tech_dep,dx,0,icd10,J9500,pccc
tech_dep,dx,0,icd10,J9501,pccc
tech_dep,dx,0,icd10,J9502,pccc
tech_dep,dx,0,icd10,J9503,pccc
tech_dep,dx,0,icd10,J9504,pccc
tech_dep,dx,0,icd10,J9509,pccc
tech_dep,dx,0,icd10,J95850,pccc
tech_dep,dx,0,icd10,K9420,pccc
tech_dep,dx,0,icd10,K9422,pccc
tech_dep,dx,0,icd10,K9423,pccc
tech_dep,dx,0,icd10,K9429,pccc
tech_dep,dx,0,icd10,T826XXA,pccc
tech_dep,dx,0,icd10,T827XXA,pccc
tech_dep,dx,0,icd10,T847XXA,pccc
tech_dep,dx,0,icd10,T865,pccc
tech_dep,dx,0,icd10,T870X9,pccc
tech_dep,dx,0,icd10,T871X9,pccc
tech_dep,dx,0,icd10,T872,pccc
tech_dep,dx,0,icd10,T8201XA,pccc
tech_dep,dx,0,icd10,T8202XA,pccc
tech_dep,dx,0,icd10,T8203XA,pccc
tech_dep,dx,0,icd10,T8209XA,pccc
tech_dep,dx,0,icd10,T8450XA,pccc
tech_dep,dx,0,icd10,T8460XA,pccc
tech_dep,dx,0,icd10,T8509XA,pccc
tech_dep,dx,0,icd10,T8571XA,pccc
tech_dep,dx,0,icd10,T8579XA,pccc
tech_dep,dx,0,icd10,T8600,pccc
tech_dep,dx,0,icd10,T8601,pccc
tech_dep,dx,0,icd10,T8602,pccc
tech_dep,dx,0,icd10,T8609,pccc
tech_dep,dx,0,icd10,T8610,pccc
tech_dep,dx,0,icd10,T8611,pccc
tech_dep,dx,0,icd10,T8612,pccc
tech_dep,dx,0,icd10,T8620,pccc
tech_dep,dx,0,icd10,T8621,pccc
tech_dep,dx,0,icd10,T8622,pccc
tech_dep,dx,0,icd10,T8640,pccc
tech_dep,dx,0,icd10,T8641,pccc
tech_dep,dx,0,icd10,T8642,pccc
tech_dep,dx,0,icd10,T8690,pccc
tech_dep,dx,0,icd10,T8691,pccc
tech_dep,dx,0,icd10,T8692,pccc
tech_dep,dx,0,icd10,T8699,pccc
tech_dep,dx,0,icd10,T82110A,pccc
tech_dep,dx,0,icd10,T82111A,pccc
tech_dep,dx,0,icd10,T82120A,pccc
tech_dep,dx,0,icd10,T82121A,pccc
tech_dep,dx,0,icd10,T82190A,pccc
tech_dep,dx,0,icd10,T82191A,pccc
tech_dep,dx,0,icd10,T82211A,pccc
tech_dep,dx,0,icd10,T82212A,pccc
tech_dep,dx,0,icd10,T82213A,pccc
tech_dep,dx,0,icd10,T82218A,pccc
tech_dep,dx,0,icd10,T82221A,pccc
tech_dep,dx,0,icd10,T82222A,pccc
tech_dep,dx,0,icd10,T82223A,pccc
tech_dep,dx,0,icd10,T82228A,pccc
tech_dep,dx,0,icd10,T82518A,pccc
tech_dep,dx,0,icd10,T82519A,pccc
tech_dep,dx,0,icd10,T82528A,pccc
tech_dep,dx,0,icd10,T82529A,pccc
tech_dep,dx,0,icd10,T82538A,pccc
tech_dep,dx,0,icd10,T82539A,pccc
tech_dep,dx,0,icd10,T82598A,pccc
tech_dep,dx,0,icd10,T82599A,pccc
tech_dep,dx,0,icd10,T84019A,pccc
tech_dep,dx,0,icd10,T84029A,pccc
tech_dep,dx,0,icd10,T84039A,pccc
tech_dep,dx,0,icd10,T84049A,pccc
tech_dep,dx,0,icd10,T84059A,pccc
tech_dep,dx,0,icd10,T84069A,pccc
tech_dep,dx,0,icd10,T84099A,pccc
tech_dep,dx,0,icd10,T84119A,pccc
tech_dep,dx,0,icd10,T84129A,pccc
tech_dep,dx,0,icd10,T84199A,pccc
tech_dep,dx,0,icd10,T84498A,pccc
tech_dep,dx,0,icd10,T85190A,pccc
tech_dep,dx,0,icd10,T85192A,pccc
tech_dep,dx,0,icd10,T85199A,pccc
tech_dep,dx,0,icd10,T86810,pccc
tech_dep,dx,0,icd10,T86811,pccc
tech_dep,dx,0,icd10,T86819,pccc
tech_dep,dx,0,icd10,T86850,pccc
tech_dep,dx,0,icd10,T86851,pccc
tech_dep,dx,0,icd10,T86859,pccc
tech_dep,dx,0,icd10,T86890,pccc
tech_dep,dx,0,icd10,T86891,pccc
tech_dep,dx,0,icd10,T86899,pccc
tech_dep,dx,0,icd10,Y831,pccc
tech_dep,dx,0,icd10,Y833,pccc
tech_dep,dx,0,icd10,Z430,pccc
tech_dep,dx,0,icd10,Z431,pccc
tech_dep,dx,0,icd10,Z432,pccc
tech_dep,dx,0,icd10,Z433,pccc
tech_dep,dx,0,icd10,Z434,pccc
tech_dep,dx,0,icd10,Z435,pccc
tech_dep,dx,0,icd10,Z436,pccc
tech_dep,dx,0,icd10,Z466,pccc
tech_dep,dx,0,icd10,Z930,pccc
tech_dep,dx,0,icd10,Z931,pccc
tech_dep,dx,0,icd10,Z932,pccc
tech_dep,dx,0,icd10,Z933,pccc
tech_dep,dx,0,icd10,Z934,pccc
tech_dep,dx,0,icd10,Z936,pccc
tech_dep,dx,0,icd10,Z940,pccc
tech_dep,dx,0,icd10,Z942,pccc
tech_dep,dx,0,icd10,Z950,pccc
tech_dep,dx,0,icd10,Z952,pccc
tech_dep,dx,0,icd10,Z953,pccc
tech_dep,dx,0,icd10,Z959,pccc
tech_dep,dx,0,icd10,Z982,pccc
tech_dep,dx,0,icd10,Z990,pccc
tech_dep,dx,0,icd10,Z992,pccc
tech_dep,dx,0,icd10,Z4502,pccc
tech_dep,dx,0,icd10,Z4509,pccc
tech_dep,dx,0,icd10,Z4541,pccc
tech_dep,dx,0,icd10,Z4542,pccc
tech_dep,dx,0,icd10,Z4651,pccc
tech_dep,dx,0,icd10,Z4659,pccc
tech_dep,dx,0,icd10,Z4681,pccc
tech_dep,dx,0,icd10,Z9115,pccc
tech_dep,dx,0,icd10,Z9350,pccc
tech_dep,dx,0,icd10,Z9351,pccc
tech_dep,dx,0,icd10,Z9352,pccc
tech_dep,dx,0,icd10,Z9359,pccc
tech_dep,dx,0,icd10,Z9641,pccc
tech_dep,dx,0,icd10,Z9911,pccc
tech_dep,dx,0,icd10,Z9912,pccc
tech_dep,dx,0,icd10,Z45010,pccc
tech_dep,dx,0,icd10,Z45018,pccc
tech_dep,dx,0,icd10,Z95810,pccc
tech_dep,dx,0,icd10,Z95811,pccc
tech_dep,dx,0,icd10,Z95812,pccc
tech_dep,dx,0,icd10,Z95818,pccc
tech_dep,pc,0,icd9,0050,pccc
tech_dep,pc,0,icd9,0051,pccc
tech_dep,pc,0,icd9,0053,pccc
tech_dep,pc,0,icd9,0054,pccc
tech_dep,pc,0,icd9,0055,pccc
tech_dep,pc,0,icd9,0057,pccc
tech_dep,pc,0,icd9,0221,pccc
tech_dep,pc,0,icd9,0222,pccc
tech_dep,pc,0,icd9,0231,pccc
tech_dep,pc,0,icd9,0232,pccc
tech_dep,pc,0,icd9,0233,pccc
tech_dep,pc,0,icd9,0234,pccc
tech_dep,pc,0,icd9,0235,pccc
tech_dep,pc,0,icd9,0239,pccc
tech_dep,pc,0,icd9,0241,pccc
tech_dep,pc,0,icd9,0242,pccc
tech_dep,pc,0,icd9,0293,pccc
tech_dep,pc,0,icd9,0371,pccc
tech_dep,pc,0,icd9,0372,pccc
tech_dep,pc,0,icd9,0379,pccc
tech_dep,pc,0,icd9,0393,pccc
tech_dep,pc,0,icd9,0397,pccc
tech_dep,pc,0,icd9,0492,pccc
tech_dep,pc,0,icd9,1751,pccc
tech_dep,pc,0,icd9,1752,pccc
tech_dep,pc,0,icd9,3121,pccc
tech_dep,pc,0,icd9,3129,pccc
tech_dep,pc,0,icd9,3141,pccc
tech_dep,pc,0,icd9,3174,pccc
tech_dep,pc,0,icd9,3321,pccc
tech_dep,pc,0,icd9,3485,pccc
tech_dep,pc,0,icd9,3741,pccc
tech_dep,pc,0,icd9,3752,pccc
tech_dep,pc,0,icd9,3753,pccc
tech_dep,pc,0,icd9,3754,pccc
tech_dep,pc,0,icd9,3755,pccc
tech_dep,pc,0,icd9,3760,pccc
tech_dep,pc,0,icd9,3761,pccc
tech_dep,pc,0,icd9,3763,pccc
tech_dep,pc,0,icd9,3765,pccc
tech_dep,pc,0,icd9,3766,pccc
tech_dep,pc,0,icd9,3767,pccc
tech_dep,pc,0,icd9,3768,pccc
tech_dep,pc,0,icd9,3771,pccc
tech_dep,pc,0,icd9,3772,pccc
tech_dep,pc,0,icd9,3774,pccc
tech_dep,pc,0,icd9,3776,pccc
tech_dep,pc,0,icd9,3779,pccc
tech_dep,pc,0,icd9,3780,pccc
tech_dep,pc,0,icd9,3781,pccc
tech_dep,pc,0,icd9,3782,pccc
tech_dep,pc,0,icd9,3783,pccc
tech_dep,pc,0,icd9,3785,pccc
tech_dep,pc,0,icd9,3786,pccc
tech_dep,pc,0,icd9,3787,pccc
tech_dep,pc,0,icd9,3789,pccc
tech_dep,pc,0,icd9,3794,pccc
tech_dep,pc,0,icd9,3795,pccc
tech_dep,pc,0,icd9,3796,pccc
tech_dep,pc,0,icd9,3797,pccc
tech_dep,pc,0,icd9,3798,pccc
tech_dep,pc,0,icd9,3895,pccc
tech_dep,pc,0,icd9,3927,pccc
tech_dep,pc,0,icd9,3942,pccc
tech_dep,pc,0,icd9,3981,pccc
tech_dep,pc,0,icd9,3982,pccc
tech_dep,pc,0,icd9,3983,pccc
tech_dep,pc,0,icd9,3984,pccc
tech_dep,pc,0,icd9,3985,pccc
tech_dep,pc,0,icd9,3993,pccc
tech_dep,pc,0,icd9,3994,pccc
tech_dep,pc,0,icd9,3995,pccc
tech_dep,pc,0,icd9,4210,pccc
tech_dep,pc,0,icd9,4211,pccc
tech_dep,pc,0,icd9,4281,pccc
tech_dep,pc,0,icd9,4311,pccc
tech_dep,pc,0,icd9,4319,pccc
tech_dep,pc,0,icd9,4412,pccc
tech_dep,pc,0,icd9,4432,pccc
tech_dep,pc,0,icd9,4438,pccc
tech_dep,pc,0,icd9,4439,pccc
tech_dep,pc,0,icd9,4613,pccc
tech_dep,pc,0,icd9,4622,pccc
tech_dep,pc,0,icd9,4623,pccc
tech_dep,pc,0,icd9,4632,pccc
tech_dep,pc,0,icd9,4640,pccc
tech_dep,pc,0,icd9,4641,pccc
tech_dep,pc,0,icd9,4643,pccc
tech_dep,pc,0,icd9,5498,pccc
tech_dep,pc,0,icd9,5502,pccc
tech_dep,pc,0,icd9,5503,pccc
tech_dep,pc,0,icd9,5504,pccc
tech_dep,pc,0,icd9,5512,pccc
tech_dep,pc,0,icd9,5593,pccc
tech_dep,pc,0,icd9,5594,pccc
tech_dep,pc,0,icd9,5597,pccc
tech_dep,pc,0,icd9,5651,pccc
tech_dep,pc,0,icd9,5652,pccc
tech_dep,pc,0,icd9,5661,pccc
tech_dep,pc,0,icd9,5662,pccc
tech_dep,pc,0,icd9,5672,pccc
tech_dep,pc,0,icd9,5673,pccc
tech_dep,pc,0,icd9,5674,pccc
tech_dep,pc,0,icd9,5675,pccc
tech_dep,pc,0,icd9,5721,pccc
tech_dep,pc,0,icd9,5722,pccc
tech_dep,pc,0,icd9,5993,pccc
tech_dep,pc,0,icd9,5994,pccc
tech_dep,pc,0,icd9,8100,pccc
tech_dep,pc,0,icd9,8101,pccc
tech_dep,pc,0,icd9,8102,pccc
tech_dep,pc,0,icd9,8103,pccc
tech_dep,pc,0,icd9,8104,pccc
tech_dep,pc,0,icd9,8105,pccc
tech_dep,pc,0,icd9,8106,pccc
tech_dep,pc,0,icd9,8107,pccc
tech_dep,pc,0,icd9,8108,pccc
tech_dep,pc,0,icd9,8109,pccc
tech_dep,pc,0,icd9,8130,pccc
tech_dep,pc,0,icd9,8131,pccc
tech_dep,pc,0,icd9,8132,pccc
tech_dep,pc,0,icd9,8133,pccc
tech_dep,pc,0,icd9,8134,pccc
tech_dep,pc,0,icd9,8135,pccc
tech_dep,pc,0,icd9,8136,pccc
tech_dep,pc,0,icd9,8137,pccc
tech_dep,pc,0,icd9,8138,pccc
tech_dep,pc,0,icd9,8139,pccc
tech_dep,pc,0,icd9,8451,pccc
tech_dep,pc,0,icd9,8607,pccc
tech_dep,pc,0,icd9,8945,pccc
tech_dep,pc,0,icd9,8946,pccc
tech_dep,pc,0,icd9,8947,pccc
tech_dep,pc,0,icd9,8948,pccc
tech_dep,pc,0,icd9,8949,pccc
tech_dep,pc,0,icd9,9624,pccc
tech_dep,pc,0,icd9,9636,pccc
tech_dep,pc,0,icd9,9645,pccc
tech_dep,pc,0,icd9,9646,pccc
tech_dep,pc,0,icd9,9647,pccc
tech_dep,pc,0,icd9,9655,pccc
tech_dep,pc,0,icd9,9702,pccc
tech_dep,pc,0,icd9,9723,pccc
tech_dep,pc,0,icd10,0B21XFZ,pccc
tech_dep,pc,0,icd10,0B110F4,pccc
tech_dep,pc,0,icd10,0B113F4,pccc
tech_dep,pc,0,icd10,0B114F4,pccc
tech_dep,pc,0,icd10,0BHR0MZ,pccc
tech_dep,pc,0,icd10,0BHR3MZ,pccc
tech_dep,pc,0,icd10,0BHR4MZ,pccc
tech_dep,pc,0,icd10,0BHS0MZ,pccc
tech_dep,pc,0,icd10,0BHS3MZ,pccc
tech_dep,pc,0,icd10,0BHS4MZ,pccc
tech_dep,pc,0,icd10,0BW10FZ,pccc
tech_dep,pc,0,icd10,0BW13FZ,pccc
tech_dep,pc,0,icd10,0BW14FZ,pccc
tech_dep,pc,0,icd10,0D1B0Z4,pccc
tech_dep,pc,0,icd10,0D1B4Z4,pccc
tech_dep,pc,0,icd10,0D1B8Z4,pccc
tech_dep,pc,0,icd10,0D1H0Z4,pccc
tech_dep,pc,0,icd10,0D1H4Z4,pccc
tech_dep,pc,0,icd10,0D1H8Z4,pccc
tech_dep,pc,0,icd10,0D1K0Z4,pccc
tech_dep,pc,0,icd10,0D1K4Z4,pccc
tech_dep,pc,0,icd10,0D1K8Z4,pccc
tech_dep,pc,0,icd10,0D1L0Z4,pccc
tech_dep,pc,0,icd10,0D1L4Z4,pccc
tech_dep,pc,0,icd10,0D1L8Z4,pccc
tech_dep,pc,0,icd10,0D1N0Z4,pccc
tech_dep,pc,0,icd10,0D1N4Z4,pccc
tech_dep,pc,0,icd10,0D1N8Z4,pccc
tech_dep,pc,0,icd10,0D7E7ZZ,pccc
tech_dep,pc,0,icd10,0D20X0Z,pccc
tech_dep,pc,0,icd10,0D20XUZ,pccc
tech_dep,pc,0,icd10,0D20XYZ,pccc
tech_dep,pc,0,icd10,0D110J4,pccc
tech_dep,pc,0,icd10,0D110K4,pccc
tech_dep,pc,0,icd10,0D110Z4,pccc
tech_dep,pc,0,icd10,0D113J4,pccc
tech_dep,pc,0,icd10,0D114J4,pccc
tech_dep,pc,0,icd10,0D114K4,pccc
tech_dep,pc,0,icd10,0D114Z4,pccc
tech_dep,pc,0,icd10,0D150J4,pccc
tech_dep,pc,0,icd10,0D150K4,pccc
tech_dep,pc,0,icd10,0D150Z4,pccc
tech_dep,pc,0,icd10,0D153J4,pccc
tech_dep,pc,0,icd10,0D154J4,pccc
tech_dep,pc,0,icd10,0D154K4,pccc
tech_dep,pc,0,icd10,0D154Z4,pccc
tech_dep,pc,0,icd10,0D160J4,pccc
tech_dep,pc,0,icd10,0D160J9,pccc
tech_dep,pc,0,icd10,0D160JA,pccc
tech_dep,pc,0,icd10,0D160K4,pccc
tech_dep,pc,0,icd10,0D160K9,pccc
tech_dep,pc,0,icd10,0D160KA,pccc
tech_dep,pc,0,icd10,0D160Z4,pccc
tech_dep,pc,0,icd10,0D163J4,pccc
tech_dep,pc,0,icd10,0D164J4,pccc
tech_dep,pc,0,icd10,0D164J9,pccc
tech_dep,pc,0,icd10,0D164JA,pccc
tech_dep,pc,0,icd10,0D164K4,pccc
tech_dep,pc,0,icd10,0D164K9,pccc
tech_dep,pc,0,icd10,0D164KA,pccc
tech_dep,pc,0,icd10,0D164Z4,pccc
tech_dep,pc,0,icd10,0D168J4,pccc
tech_dep,pc,0,icd10,0D168J9,pccc
tech_dep,pc,0,icd10,0D168JA,pccc
tech_dep,pc,0,icd10,0D168K4,pccc
tech_dep,pc,0,icd10,0D168K9,pccc
tech_dep,pc,0,icd10,0D168KA,pccc
tech_dep,pc,0,icd10,0D168Z4,pccc
tech_dep,pc,0,icd10,0D787ZZ,pccc
tech_dep,pc,0,icd10,0D11074,pccc
tech_dep,pc,0,icd10,0D11474,pccc
tech_dep,pc,0,icd10,0D15074,pccc
tech_dep,pc,0,icd10,0D15474,pccc
tech_dep,pc,0,icd10,0D16074,pccc
tech_dep,pc,0,icd10,0D16474,pccc
tech_dep,pc,0,icd10,0D16874,pccc
tech_dep,pc,0,icd10,0DBB7ZZ,pccc
tech_dep,pc,0,icd10,0DH50DZ,pccc
tech_dep,pc,0,icd10,0DH50UZ,pccc
tech_dep,pc,0,icd10,0DH53DZ,pccc
tech_dep,pc,0,icd10,0DH53UZ,pccc
tech_dep,pc,0,icd10,0DH54DZ,pccc
tech_dep,pc,0,icd10,0DH54UZ,pccc
tech_dep,pc,0,icd10,0DH57DZ,pccc
tech_dep,pc,0,icd10,0DH57UZ,pccc
tech_dep,pc,0,icd10,0DH58DZ,pccc
tech_dep,pc,0,icd10,0DH58UZ,pccc
tech_dep,pc,0,icd10,0DH60MZ,pccc
tech_dep,pc,0,icd10,0DH63MZ,pccc
tech_dep,pc,0,icd10,0DH63UZ,pccc
tech_dep,pc,0,icd10,0DH64MZ,pccc
tech_dep,pc,0,icd10,0DH64UZ,pccc
tech_dep,pc,0,icd10,0DHA3UZ,pccc
tech_dep,pc,0,icd10,0DHA4UZ,pccc
tech_dep,pc,0,icd10,0DHA8UZ,pccc
tech_dep,pc,0,icd10,0DN87ZZ,pccc
tech_dep,pc,0,icd10,0DNE7ZZ,pccc
tech_dep,pc,0,icd10,0DW04UZ,pccc
tech_dep,pc,0,icd10,0DW08UZ,pccc
tech_dep,pc,0,icd10,00H00MZ,pccc
tech_dep,pc,0,icd10,00H03MZ,pccc
tech_dep,pc,0,icd10,00H04MZ,pccc
tech_dep,pc,0,icd10,00H60MZ,pccc
tech_dep,pc,0,icd10,00H63MZ,pccc
tech_dep,pc,0,icd10,00H64MZ,pccc
tech_dep,pc,0,icd10,00HE0MZ,pccc
tech_dep,pc,0,icd10,00HE3MZ,pccc
tech_dep,pc,0,icd10,00HE4MZ,pccc
tech_dep,pc,0,icd10,00HU0MZ,pccc
tech_dep,pc,0,icd10,00HU3MZ,pccc
tech_dep,pc,0,icd10,00HU4MZ,pccc
tech_dep,pc,0,icd10,00HV0MZ,pccc
tech_dep,pc,0,icd10,00HV3MZ,pccc
tech_dep,pc,0,icd10,00HV4MZ,pccc
tech_dep,pc,0,icd10,0JH60AZ,pccc
tech_dep,pc,0,icd10,0JH60MZ,pccc
tech_dep,pc,0,icd10,0JH60PZ,pccc
tech_dep,pc,0,icd10,0JH60VZ,pccc
tech_dep,pc,0,icd10,0JH60WZ,pccc
tech_dep,pc,0,icd10,0JH60XZ,pccc
tech_dep,pc,0,icd10,0JH63AZ,pccc
tech_dep,pc,0,icd10,0JH63MZ,pccc
tech_dep,pc,0,icd10,0JH63PZ,pccc
tech_dep,pc,0,icd10,0JH63VZ,pccc
tech_dep,pc,0,icd10,0JH63WZ,pccc
tech_dep,pc,0,icd10,0JH63XZ,pccc
tech_dep,pc,0,icd10,0JH70MZ,pccc
tech_dep,pc,0,icd10,0JH70VZ,pccc
tech_dep,pc,0,icd10,0JH73MZ,pccc
tech_dep,pc,0,icd10,0JH73VZ,pccc
tech_dep,pc,0,icd10,0JH80AZ,pccc
tech_dep,pc,0,icd10,0JH80MZ,pccc
tech_dep,pc,0,icd10,0JH80PZ,pccc
tech_dep,pc,0,icd10,0JH80VZ,pccc
tech_dep,pc,0,icd10,0JH80WZ,pccc
tech_dep,pc,0,icd10,0JH80XZ,pccc
tech_dep,pc,0,icd10,0JH83AZ,pccc
tech_dep,pc,0,icd10,0JH83MZ,pccc
tech_dep,pc,0,icd10,0JH83PZ,pccc
tech_dep,pc,0,icd10,0JH83VZ,pccc
tech_dep,pc,0,icd10,0JH83WZ,pccc
tech_dep,pc,0,icd10,0JH83XZ,pccc
tech_dep,pc,0,icd10,0JH600Z,pccc
tech_dep,pc,0,icd10,0JH604Z,pccc
tech_dep,pc,0,icd10,0JH605Z,pccc
tech_dep,pc,0,icd10,0JH606Z,pccc
tech_dep,pc,0,icd10,0JH607Z,pccc
tech_dep,pc,0,icd10,0JH608Z,pccc
tech_dep,pc,0,icd10,0JH609Z,pccc
tech_dep,pc,0,icd10,0JH630Z,pccc
tech_dep,pc,0,icd10,0JH634Z,pccc
tech_dep,pc,0,icd10,0JH635Z,pccc
tech_dep,pc,0,icd10,0JH636Z,pccc
tech_dep,pc,0,icd10,0JH637Z,pccc
tech_dep,pc,0,icd10,0JH638Z,pccc
tech_dep,pc,0,icd10,0JH639Z,pccc
tech_dep,pc,0,icd10,0JH800Z,pccc
tech_dep,pc,0,icd10,0JH804Z,pccc
tech_dep,pc,0,icd10,0JH805Z,pccc
tech_dep,pc,0,icd10,0JH806Z,pccc
tech_dep,pc,0,icd10,0JH807Z,pccc
tech_dep,pc,0,icd10,0JH808Z,pccc
tech_dep,pc,0,icd10,0JH809Z,pccc
tech_dep,pc,0,icd10,0JH830Z,pccc
tech_dep,pc,0,icd10,0JH834Z,pccc
tech_dep,pc,0,icd10,0JH835Z,pccc
tech_dep,pc,0,icd10,0JH836Z,pccc
tech_dep,pc,0,icd10,0JH837Z,pccc
tech_dep,pc,0,icd10,0JH838Z,pccc
